"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "Heat_Flux"
122, 1.398581438350000e+00, 2.220446049250313e-16, 1.150557588562910e+05, 1.875694872715676e-01, 2.614592775107162e-03, 0.000000000000000e+00, -5.111429521992538e+00
123, 1.441539907040000e+00, 2.220446049250313e-16, 1.150557164738805e+05, 1.875562623171783e-01, 2.603616366834788e-03, 0.000000000000000e+00, -5.068719593933362e+00
124, 1.484498375720000e+00, 2.220446049250313e-16, 1.150556788011619e+05, 1.875445069691500e-01, 2.593044274415712e-03, 0.000000000000000e+00, -5.027753776097148e+00
125, 1.527456844410000e+00, 2.220446049250313e-16, 1.150556446022592e+05, 1.875338355862896e-01, 2.582846083194517e-03, 0.000000000000000e+00, -4.988393768173814e+00
126, 1.570415313100000e+00, 2.220446049250313e-16, 1.150556145271783e+05, 1.875244509956105e-01, 2.572995270193812e-03, 0.000000000000000e+00, -4.950520469633008e+00
127, 1.613373781790000e+00, 2.220446049250313e-16, 1.150555896116282e+05, 1.875166763784979e-01, 2.563473851891817e-03, 0.000000000000000e+00, -4.914051146433420e+00
128, 1.656332250480000e+00, 2.220446049250313e-16, 1.150555691353196e+05, 1.875102869767504e-01, 2.554267445862528e-03, 0.000000000000000e+00, -4.878916357342683e+00
129, 1.699290719170000e+00, 2.220446049250313e-16, 1.150555524336863e+05, 1.875050754199867e-01, 2.545357652217643e-03, 0.000000000000000e+00, -4.845040040766458e+00
130, 1.742249187860000e+00, 2.220446049250313e-16, 1.150555418921744e+05, 1.875017860597868e-01, 2.536706365571677e-03, 0.000000000000000e+00, -4.812249765059768e+00
131, 1.785207656550000e+00, 2.220446049250313e-16, 1.150555382773267e+05, 1.875006580872164e-01, 2.528291789033372e-03, 0.000000000000000e+00, -4.780467404692839e+00
132, 1.828166125240000e+00, 2.220446049250313e-16, 1.150555549064433e+05, 1.875058470159946e-01, 2.520091897891488e-03, 0.000000000000000e+00, -4.749621148613218e+00
133, 1.871124593930000e+00, 2.220446049250313e-16, 1.150555309975354e+05, 1.874983865102457e-01, 2.511993814176577e-03, 0.000000000000000e+00, -4.719296471130983e+00
134, 1.914083062620000e+00, 2.220446049250313e-16, 1.150556590382737e+05, 1.875383401822009e-01, 2.504166452661570e-03, 0.000000000000000e+00, -4.689947964374730e+00
135, 1.957041531310000e+00, 2.220446049250313e-16, 1.150547284801198e+05, 1.872479699788241e-01, 2.495410751531838e-03, 0.000000000000000e+00, -4.658313691372964e+00
136, 2.000000000000000e+00, 2.220446049250313e-16, 1.150642410945857e+05, 1.902162743083072e-01, 2.491758671947904e-03, 0.000000000000000e+00, -4.642044622647195e+00
